period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
7303,3.775826060398496,0,0,34,0.0,0.0,1.0,34,1100.0,15,7,8,434.78508418990907,0.7182083665187545,0.24408732565191027,0.30592649965279634,130256.8098733718,4526.743609420597,134783.5534827924,7265,75,1131.4705882352941,32,2,17,25.91028734371573,0.7087765957446809,37.33075435203095,991.7933829828163,30.99354321821301,0
7304,3.8127804653110635,0,0,34,0.0,0.0,1.0,34,1050.0,14,7,7,450.64348493122736,0.7190048166268442,0.26284630918309526,0.30209527657061913,129922.31852513395,4928.411416031158,134850.7299411651,7266,76,1132.4705882352941,32,2,12,27.178236811821133,0.692154255319149,38.94261766602192,995.3544876882329,31.104827740257278,8
7305,3.9827840678015813,0,0,34,0.0,0.0,1.0,34,1050.0,12,9,3,451.3366085739333,0.7187772594531043,0.2636023058939694,0.3037150500553162,135849.3786081912,5462.759563579448,141312.13817177067,7267,77,1133.4705882352941,32,2,12,27.025373298949035,0.6934840425531915,38.81366860090264,1040.2487594238685,32.50777373199589,0
7306,4.3496191200952925,0,0,34,0.0,0.0,1.0,34,500.0,8,2,6,455.0496950064843,0.717904956953768,0.26642637802992364,0.3065060414495047,148398.436141977,6705.7326211691725,155104.16876314618,7268,78,1134.4705882352941,32,2,15,26.8946883345018,0.6938164893617021,38.78143133462282,1136.2012807908495,35.50629002471405,0
7307,3.915216833145049,0,0,34,0.0,0.0,1.0,34,950.0,14,5,9,453.62525873078835,0.7183600713012478,0.2652974983096694,0.3065273592976974,133688.25469417425,5328.8738249824455,139017.1285191567,7269,79,1135.4705882352941,33,1,12,26.818904377598425,0.6924564796905224,38.67334167709636,1023.1505316153756,31.00456156410229,0
7308,4.155132185840932,0,0,34,0.0,0.0,1.0,34,850.0,10,7,3,438.3789506906825,0.7190048166268442,0.21836263240928555,0.29622499969001487,141880.3590253376,5639.472582628978,147519.83160796657,7270,80,1136.4705882352941,33,1,14,27.217331050786672,0.6924564796905222,38.67334167709638,1085.8468090157544,32.904448758053164,3
7309,3.6611351186861736,0,0,34,0.0,0.0,1.0,34,1050.0,13,8,5,442.3533331607053,0.7187014070618577,0.21507616929011908,0.300024712004128,125132.20082888416,4270.529224478344,129402.73005336251,7271,81,1137.4705882352941,33,1,14,26.98277705916503,0.693745970341715,38.54818523153943,957.210420893044,29.006376390698303,0
7310,3.534847333375674,0,0,34,0.0,0.0,1.0,34,950.0,12,7,5,440.883879442032,0.7155535328251224,0.2142615926887439,0.30042625232394704,120960.49953954972,3865.906859248561,124826.40639879828,7272,82,1138.4705882352941,33,1,15,26.857853203958598,0.695357833655706,38.39173967459324,924.7452614003131,28.022583678797368,0
7311,3.2481492618884262,0,0,34,0.0,0.0,1.0,34,1150.0,15,8,7,427.3801481610268,0.715629385216369,0.18093535193473054,0.26147288797290463,107982.22437385604,2429.891810331177,110412.11618418721,7273,83,1139.4705882352941,33,1,15,31.126283476235834,0.6566731141199226,42.146433041301634,837.5468731921949,25.38020827855136,8
7312,3.3107089701017713,0,0,34,0.0,0.0,1.0,34,800.0,9,7,2,429.30955203021693,0.7158948685857321,0.17883295031188862,0.2628803363917572,110088.68621508696,2652.4249125188308,112741.11112760579,7274,84,1140.4705882352941,33,1,15,31.043900726429765,0.6569954867827208,42.1151439299124,853.7817062446443,25.872172916504372,0
7313,3.6490159772661204,0,0,34,0.0,0.0,1.0,34,600.0,7,5,2,429.58869167818057,0.7167671710850685,0.17932080048514254,0.26373482970116147,121426.5198127579,3632.6919562794665,125059.21176903737,7275,85,1141.4705882352941,33,1,16,30.938802368940557,0.6579626047711155,42.02127659574468,941.3684834968448,28.526317681722567,0
7314,3.8921378623669733,0,0,34,0.0,0.0,1.0,34,500.0,7,3,4,424.24560212641484,0.7155535328251224,0.143626074529434,0.24874700980797837,127825.80305141099,4045.90695656765,131871.71000797863,7276,86,1142.4705882352941,33,1,14,32.83793577278643,0.640554480980013,43.71088861076344,997.5125541504322,30.2276531560737,4
7315,4.268675736648989,1,0,35,0.02857142857142857,0.0,1.0,35,800.0,11,5,6,416.76350403702315,0.7272662256391919,0.14733993064366113,0.24698721344509883,140627.63781895296,4721.693420375235,145349.3312393282,7277,0,1110.8,34,1,15,32.61529546628371,0.6423654568210264,43.31306990881458,1095.7132703951575,32.22686089397522,0
7316,4.064747402273097,1,0,36,0.027777777777777776,0.0,1.0,36,650.0,10,3,7,407.12440614131464,0.7390070921985816,0.15368156153394175,0.24354663580585648,134270.8271888924,3732.9861562761744,138003.81334516857,7278,0,1080.9166666666667,35,1,15,32.502458378790905,0.6437689969604863,42.96690307328605,1044.774613031069,29.850703229459118,0
7317,4.069875520153686,1,1,36,0.02702702702702703,0.02702702702702703,0.972972972972973,37,850.0,11,6,5,399.0266738384576,0.7438502332119353,0.15195188482323796,0.2400868628670263,134662.55490709454,3346.790275033321,138009.34518212787,7279,0,1052.6756756756756,36,1,16,32.48967322934825,0.6439125295508275,42.75445658424382,1046.9573398164184,29.082148328233846,0
7318,4.143855915621981,0,0,36,0.0,0.0,1.0,36,800.0,12,4,8,406.20765355388346,0.7465045592705167,0.14512979554330352,0.24456734660028429,137135.93362705657,3941.133163313557,141077.06679037013,7280,1,1061.9166666666667,35,1,16,32.280012317257366,0.6462006079027355,42.73049645390071,1066.0877541786342,30.45965011938955,0
7319,3.9121364142031205,0,0,36,0.0,0.0,1.0,36,700.0,10,4,6,405.709992486852,0.7450185748058089,0.14439853076216735,0.24545454545454545,129645.96930816631,3319.7330467933607,132965.70235495968,7281,2,1062.9166666666667,35,1,17,32.10831721470019,0.6480243161094226,42.5531914893617,1007.1670342948458,28.77620097985274,0
7320,3.4236983286114917,0,0,36,0.0,0.0,1.0,36,800.0,10,6,4,401.11140109766495,0.7421816953731848,0.14045652672631337,0.24385559238280619,113615.74374794927,1914.5140322986338,115530.2577802479,7282,3,1063.9166666666667,35,1,14,32.042289613565465,0.6498480243161094,42.37588652482269,882.0272467149813,25.200778477570893,0
7321,2.968126131940726,0,0,36,0.0,0.0,1.0,36,850.0,11,6,5,399.70776209022574,0.7422830124957785,0.13653824102740564,0.2435954851983825,98565.33927162997,679.4662359853976,99244.80550761537,7283,4,1064.9166666666667,35,1,15,31.98625474825988,0.650759878419453,42.28723404255318,764.923995173021,21.854971290657744,0
7322,2.73154812499597,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,1000.0,11,9,2,402.6458340034325,0.7422492401215806,0.1374369555249888,0.24598615237016405,90771.49030204682,109.75248328041917,90881.24278532724,7284,5,1065.9166666666667,35,1,12,31.818314846790955,0.6516717325227963,42.198581560283685,704.1969811603082,20.119913747437376,0
7323,2.4831279416844954,0,0,35,0.0,0.0,1.0,35,700.0,10,4,6,412.67053114138804,0.7367781155015197,0.14443789076324176,0.25112764483026206,82425.51544063134,-197.08375270238776,82228.43168792895,7285,7,1097.2285714285715,34,1,12,31.70757418697402,0.6523779724655818,42.3404255319149,639.8016888042399,18.81769672953647,0
7324,2.0584788394007223,0,0,35,0.0,0.0,1.0,35,600.0,7,5,2,410.6752922576987,0.7369211514392991,0.1511007798945545,0.25075141494870723,68394.1161816857,-1382.4452696758406,67011.67091200987,7286,8,1098.2285714285715,34,1,11,31.632409867363087,0.6536295369211513,42.21884498480244,530.6370527950619,15.606972141031232,0
7325,2.4639872280786372,0,0,35,0.0,0.0,1.0,35,1000.0,12,8,4,410.60789247241536,0.7359198998748435,0.1471947194719474,0.25134180084675145,81925.28869992644,-272.1659733457932,81653.12272658065,7287,9,1099.2285714285715,34,1,12,31.539217751562404,0.6545682102628285,42.1276595744681,635.394153283258,18.68806333186053,0
7326,2.44942790346708,0,0,35,0.0,0.0,1.0,35,700.0,11,3,8,410.60789247241513,0.7359198998748435,0.1471947194719465,0.2513418008467514,81441.2046679618,-311.91971817470665,81129.2849497871,7288,10,1100.2285714285715,34,1,12,31.539217751562386,0.6545682102628285,42.1276595744681,631.6397061706609,18.577638416784144,0
7327,2.5397363650631486,0,0,35,0.0,0.0,1.0,35,1100.0,14,8,6,409.43010185220896,0.7362059717504023,0.14211314783955298,0.2512533097917355,84503.60762307234,-80.33586480126462,84423.27175827108,7289,11,1101.2285714285715,34,1,12,31.47467089842037,0.6555068836045055,42.03647416413375,655.1593474252576,19.269392571331107,0
7328,2.4826180435181007,0,0,35,0.0,0.0,1.0,35,1250.0,17,8,9,407.82407349601317,0.7369926694081887,0.13515059734141,0.25090046260733007,82661.5408387715,-257.72673873502197,82403.81410003648,7290,12,1102.2285714285715,34,1,12,31.421196401273093,0.6564455569461827,41.9452887537994,640.6512823546719,18.84268477513741,0
7329,2.615026009035375,0,0,35,0.0,0.0,1.0,35,750.0,10,5,5,407.0426928934885,0.7364205256570713,0.1332234130255563,0.2506308560811178,87090.7243976545,89.92859697319676,87180.6529946277,7291,13,1103.2285714285715,34,1,12,31.409727947238245,0.656758448060075,41.914893617021285,674.899265736152,19.84997840400447,0
7330,2.63551472371309,0,0,35,0.0,0.0,1.0,35,700.0,9,5,4,407.14935394881013,0.7357053459681745,0.13290272661519542,0.25111978671657587,87814.43338308527,150.71796386080968,87965.15134694608,7292,14,1104.2285714285715,34,1,12,31.343709838640592,0.6573842302878597,41.854103343465056,680.3473115044167,20.01021504424755,0
7331,2.2886872335054305,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,900.0,11,7,4,412.4952675192666,0.7356338279992848,0.1396018294323378,0.25506257589837644,76312.14535521888,-704.3202373459592,75607.82511787291,7293,15,1105.2285714285715,34,1,12,31.11076050807389,0.6583229036295368,41.76291793313071,591.0239129441387,17.383056263062905,0
7332,2.562456447685489,0,0,34,0.0,0.0,1.0,34,1000.0,14,6,8,416.8719723183389,0.7304585277050859,0.13806228373702423,0.2586431945040791,85520.95709817758,330.2580120138712,85851.21511019145,7294,16,1120.8235294117646,34,0,12,30.871088861076345,0.6595744680851062,41.64133738601824,662.0328208305981,19.47155355384112,0
7333,2.5915715398731995,0,0,34,0.0,0.0,1.0,34,750.0,11,4,7,414.87678270160785,0.7292069632495165,0.13062863625986698,0.2580612496936191,86553.72605044124,381.8262789286848,86935.55232936992,7295,17,1121.8235294117646,34,0,12,30.827667831879108,0.6605131414267833,41.550151975683896,669.7912706243718,19.699743253657996,0
7334,2.5122216614070454,0,0,34,0.0,0.0,1.0,34,700.0,11,3,8,414.4195095254471,0.7270830962946108,0.1273987813905817,0.258667887214373,83983.70617994602,160.9068416866251,84144.61302163264,7296,18,1122.8235294117646,33,1,12,30.711004922658656,0.664087685364281,41.4267834793492,649.5932356028738,19.68464350311739,0
7335,2.180989103715195,0,0,34,0.0,0.0,1.0,34,1150.0,13,10,3,409.9716359860874,0.7273485796639739,0.12139334988864281,0.2565658981602565,72963.5294964777,-817.40448900197,72146.12500747573,7297,19,1123.8235294117646,33,1,9,30.72829939081042,0.6650548033526756,41.332916145181485,564.1500913771446,17.095457314458926,0
7336,2.476821711187179,0,0,34,0.0,0.0,1.0,34,300.0,4,2,2,414.622971819164,0.7269693177077408,0.12303571809664748,0.25993308218140027,82900.50819193794,74.49101437205837,82974.99920631,7298,20,1124.8235294117646,33,1,12,30.54281178356487,0.6656995486782721,41.27033792240301,640.8272443619148,19.41900740490651,0
7337,2.192587995251091,0,0,34,0.0,0.0,1.0,34,700.0,8,6,2,415.0949440493248,0.7270072439033641,0.12356354534076686,0.2609168219738614,73440.31762640335,-703.0590927806886,72737.25853362266,7299,21,1125.8235294117646,33,1,9,30.43283674225278,0.6666666666666665,41.1764705882353,567.4933634767532,17.19676859020464,0
7338,2.2905072752230096,0,1,33,0.0,0.029411764705882353,0.9705882352941176,34,550.0,9,2,7,413.78592747419236,0.7259832366215345,0.1161151590545586,0.2607828293868196,76775.76341023443,-446.25390595139515,76329.50950428304,7300,22,1126.8235294117646,33,1,9,30.368965738895664,0.6676337846550613,41.082603254067585,593.0521809283607,17.971278209950324,0
7339,2.595047158063074,0,0,33,0.0,0.0,1.0,33,800.0,12,4,8,414.3422162554743,0.7246131528046422,0.11552938764151888,0.261364038241639,87004.69350296473,609.9435061293304,87614.63700909406,7301,23,1146.3030303030303,33,0,12,30.321976903221817,0.6679561573178594,41.05131414267834,671.9840513182099,20.363153070248785,0
7340,2.256676713002411,0,0,33,0.0,0.0,1.0,33,700.0,9,5,4,412.5749992621296,0.725902643455835,0.12121212121212155,0.26094029174111316,75714.9387938644,-352.3818365978393,75362.55695726657,7302,24,1147.3030303030303,33,0,10,30.269998689326766,0.668923275306254,40.95744680851064,584.5752974639224,17.714402953452193,0
7341,2.112747164778239,0,0,33,0.0,0.0,1.0,33,700.0,9,5,4,409.3187731243421,0.7239684074790458,0.12362641382438633,0.26003042304923674,70971.53052993037,-790.0040393464268,70181.52649058394,7303,25,1148.3030303030303,33,0,10,30.191499635287713,0.6705351386202449,40.80100125156445,547.6219497191152,16.59460453694288,0
7342,1.7445092452694095,0,0,33,0.0,0.0,1.0,33,700.0,9,5,4,409.10939453659256,0.7231624758220503,0.12485506848814065,0.2601282681301356,58615.80907763971,-1803.944367594866,56811.86471004484,7304,26,1149.3030303030303,33,0,8,30.164357528987274,0.6708575112830433,40.769712140175216,452.2296338253144,13.7039282977368,0
7343,1.983093385958699,0,0,33,0.0,0.0,1.0,33,550.0,7,4,3,409.10939453659233,0.7231624758220503,0.12485506848814021,0.2601282681301355,66632.27701985255,-1148.0218983627265,65484.25512148983,7305,27,1150.3030303030303,33,0,8,30.164357528987274,0.6708575112830433,40.769712140175216,514.077869294988,15.578117251363272,0
7344,1.831400102345726,0,0,33,0.0,0.0,1.0,33,1000.0,10,10,0,404.805901816775,0.7233236621534493,0.12479481752011612,0.25830917014312904,61594.78965381921,-1613.2131253942334,59981.57652842497,7306,28,1151.3030303030303,33,0,8,30.145694242305225,0.672147001934236,40.64455569461827,474.98358724479715,14.393442037721126,0
7345,2.2476769290843395,0,0,33,0.0,0.0,1.0,33,450.0,6,3,3,402.25976230872675,0.7224371373307543,0.126255925556372,0.2571423044951159,75631.75553709883,-515.2775989309804,75116.47793816785,7307,29,1152.3030303030303,33,0,10,30.14663426376205,0.6727917472598324,40.5819774718398,583.087904225227,17.669330431067486,0
7346,1.837837867995256,0,0,33,0.0,0.0,1.0,33,1100.0,14,8,6,395.7085777215337,0.7223565441650548,0.12172356476153956,0.25385944719258463,61900.82532819114,-1701.062489918484,60199.762838272654,7308,30,1153.3030303030303,33,0,8,30.186474805381344,0.6740812379110253,40.456821026282846,476.998282697767,14.45449341508385,0
7347,1.8146729521807217,0,0,33,0.0,0.0,1.0,33,1050.0,15,6,9,397.063737276456,0.7209864603481625,0.12414785278985785,0.25564251013633116,61179.56127858737,-1741.56295075803,59437.99832782934,7309,31,1154.3030303030303,33,0,9,30.021176609332578,0.6753707285622179,40.331664580725906,471.2131048231479,14.279184994640845,0
7348,1.563270188525268,0,1,32,0.0,0.030303030303030304,0.9696969696969697,33,950.0,11,8,3,393.9462825901133,0.7186492585428755,0.1238547849003162,0.2543189765212378,52741.9238216093,-2444.503034765219,50297.42078684408,7310,32,1155.3030303030303,33,0,8,30.004561833344447,0.6763378465506126,40.237797246558195,406.0785076701116,12.305409323336715,0
7349,1.2647304875498864,0,0,32,0.0,0.0,1.0,32,400.0,6,2,4,405.5288080037394,0.7064601921757034,0.12770540926592933,0.2601523851185742,42597.494786662224,-2945.0977430438743,39652.39704361835,7311,34,1191.40625,32,0,7,29.932584032114416,0.676529255319149,40.45776918117343,328.2509721232796,10.257842878852488,0
7350,1.1717048625038524,0,0,32,0.0,0.0,1.0,32,550.0,9,2,7,405.7344912998696,0.7069749485243652,0.1253686514342478,0.26076455374603746,39483.90040711687,-3196.0039507567462,36287.89645636012,7312,35,1192.40625,32,0,6,29.86015519523581,0.6771941489361701,40.3932946486138,304.18243899882407,9.505701218713252,0
7351,1.2332402538813105,0,0,32,0.0,0.0,1.0,32,450.0,7,2,5,405.7344912998698,0.7069749485243652,0.12536865143424802,0.26076455374603746,41557.50899440948,-3027.737045692702,38529.77194871678,7313,36,1193.40625,32,0,6,29.860155195235816,0.6771941489361701,40.3932946486138,320.157439216834,10.004919975526063,0
7352,1.556537680094881,0,0,32,0.0,0.0,1.0,32,700.0,11,3,8,407.5764038436863,0.7067175703500342,0.12636173184357524,0.26243228880582686,52477.98430155198,-2122.242375481604,50355.741926070375,7314,37,1194.40625,32,0,8,29.745235548159595,0.6778590425531914,40.32882011605416,404.1879759240577,12.630874247626803,0
7353,1.37728510507023,0,0,32,0.0,0.0,1.0,32,800.0,10,6,4,407.4401284323868,0.7048301304049417,0.12425161310336241,0.2633167598265119,46480.691412006665,-2612.3802242931756,43868.31118771349,7315,38,1195.40625,32,0,7,29.614571260359103,0.6791888297872342,40.199871050934874,357.8188478968722,11.181838996777257,0
7354,1.2759938417712127,0,0,32,0.0,0.0,1.0,32,950.0,12,7,5,412.0032659318957,0.7044440631434454,0.13047320764078396,0.2670072612494327,43094.37469301975,-2848.9953766366043,40245.37931638315,7316,39,1196.40625,32,0,6,29.395324532743576,0.680186170212766,40.10315925209542,331.6267682901198,10.363336509066244,0
7355,0.9804276293357664,0,0,32,0.0,0.0,1.0,32,600.0,8,4,4,411.9748485331631,0.7048730267673301,0.13197544642857117,0.26748511904761907,33128.59343751243,-3670.3705472928136,29458.222890219615,7317,40,1197.40625,32,0,5,29.328932370820674,0.6808510638297872,40.03868471953579,254.87325605943343,7.964789251857295,0
7356,0.932801313633883,0,0,32,0.0,0.0,1.0,32,1050.0,12,9,3,413.5607802458412,0.7016557995881949,0.13790045234849435,0.2697673351498539,31558.401512696062,-3789.7365694195755,27768.664943276486,7318,41,1198.40625,32,0,4,29.119851915526457,0.6825132978723405,39.87749838813669,242.64261120927796,7.582581600289936,0
7357,0.8268020179764356,0,0,32,0.0,0.0,1.0,32,950.0,11,8,3,415.64270702599913,0.7016557995881949,0.13815680766688687,0.2671484348896929,27861.872604473698,-4083.38683386213,23778.48577061157,7319,42,1199.40625,30,2,2,29.60076500119531,0.6826241134751773,40.391214824982846,214.6450674671153,7.154835582237177,1
7358,0.8198700447663257,0,0,32,0.0,0.0,1.0,32,750.0,10,5,5,414.1848229331018,0.7000686341798216,0.13510835095137397,0.26699750766249725,27650.193526985746,-4109.5418979918795,23540.651628993866,7320,43,1200.40625,30,2,2,29.53139759794882,0.6836879432624112,40.28826355525052,212.9298729852972,7.09766243284324,0
