period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
29,4,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,650,400,250,0.6153846153846154,9,4,5,383.98735742551355,0.45858134920634924,0.15278143282252654,0.20925087114686086,128508.47463750164,3619.1259165675756,132127.6005540692,28,1,18.5,28,0,19,36.78233196353502,0.6253720238095238,46.51580459770115,1013.9367816091954,36.21202791461412,0
30,4,4,0,0,27,0.0,0.0,1.0,27,550,300,250,0.5454545454545454,8,3,5,394.8266456213435,0.4573243114909782,0.14223092402240733,0.21441542716757173,128370.63536352034,4186.82947137187,132557.46483489222,29,2,19.85185185185185,27,0,19,36.64892315222712,0.6273148148148149,46.65178571428571,1013.3928571428567,37.533068783068764,0
31,4,4,0,0,27,0.0,0.0,1.0,27,450,300,150,0.6666666666666666,6,3,3,395.2451018189996,0.45696818613485285,0.14342811465113603,0.21484552182675243,128408.33875868062,4300.5533854166715,132708.8921440973,30,3,20.85185185185185,27,0,20,36.599648852346675,0.6277006172839505,46.614583333333336,1013.5416666666672,37.5385802469136,0
32,4,4,1,2,26,0.03571428571428571,0.07142857142857142,0.9285714285714286,28,700,700,0,1.0,7,7,0,381.54011702963663,0.45753417107583777,0.14724753955904046,0.21021879090276718,128945.88793516323,3539.605834654525,132485.49376981775,31,0,21.071428571428573,28,0,20,36.39688546234734,0.6298363095238095,46.084770114942536,1015.6609195402305,36.27360426929395,0
33,4,4,0,0,26,0.0,0.0,1.0,26,800,500,300,0.625,11,5,6,409.0242119780741,0.45487179487179485,0.14157966196919336,0.2232647110564701,128574.57895137923,4518.023167200101,133092.60211857932,32,1,23.307692307692307,26,0,21,36.0798336376547,0.6330128205128205,46.450617283950606,1014.1975308641964,39.00759734093063,0
34,4,4,0,0,26,0.0,0.0,1.0,26,600,400,200,0.6666666666666666,8,4,4,408.244507165011,0.4547115384615385,0.13887230979882714,0.22305828309190498,128613.7099194101,4701.168124142649,133314.87804355274,33,2,24.307692307692307,26,0,21,36.05944774075764,0.6334134615384616,46.41203703703703,1014.3518518518515,39.01353276353275,0
35,4,4,0,0,26,0.0,0.0,1.0,26,900,800,100,0.8888888888888888,10,8,2,408.244507165011,0.4547115384615385,0.13887230979882714,0.22305828309190498,128613.7099194101,4401.1681241426495,133014.87804355274,34,3,25.307692307692307,26,0,22,36.05944774075764,0.6334134615384616,46.41203703703703,1014.3518518518515,39.01353276353275,0
36,4,4,2,1,27,0.07142857142857142,0.03571428571428571,0.9642857142857143,28,550,300,250,0.5454545454545454,8,3,5,382.41594464808657,0.45566027336860665,0.149338269413118,0.2130517155037844,129384.0443957259,3745.7043119962905,133129.74870772217,35,0,24.428571428571427,28,0,23,35.92712893659089,0.6343005952380952,45.6537356321839,1017.3850574712636,36.3351806239737,0
37,4,4,0,0,27,0.0,0.0,1.0,27,450,200,250,0.4444444444444444,7,2,5,389.7378322449587,0.4551282051282051,0.12987618196103923,0.21675004746902293,129314.88106310215,4229.780284509608,133544.66134761175,36,1,25.22222222222222,27,0,22,35.81153986832481,0.6369598765432098,45.721726190476176,1017.1130952380938,37.67085537918866,0
38,4,4,0,0,27,0.0,0.0,1.0,27,900,800,100,0.8888888888888888,10,8,2,390.6896075909094,0.4545346628679962,0.13345899277458217,0.21790665062860026,129428.42306193308,3813.2679634353667,133241.69102536843,37,2,26.22222222222222,27,0,17,35.67137077118065,0.6381172839506173,45.610119047619044,1017.5595238095235,37.687389770723094,0
39,4,4,0,0,27,0.0,0.0,1.0,27,700,500,200,0.7142857142857143,9,5,4,391.09340837208714,0.4542972459639126,0.1346525645399752,0.2183418628454451,129466.28146701377,4026.68185763887,133492.96332465264,38,3,27.22222222222222,27,0,19,35.62244114636642,0.6385030864197531,45.57291666666666,1017.7083333333323,37.69290123456786,0
40,4,4,0,0,27,0.0,0.0,1.0,27,800,500,300,0.625,11,5,6,390.52288004168275,0.45441595441595445,0.13249091804858537,0.21844374671832792,129542.01488538116,3917.8241478883083,133459.83903326947,39,4,28.22222222222222,27,0,19,35.55964649417727,0.6392746913580247,45.4985119047619,1018.0059523809517,37.70392416225747,0
41,4,4,1,0,28,0.03571428571428571,0.0,1.0,28,750,500,250,0.6666666666666666,10,5,5,376.3387947948642,0.45466820987654316,0.13148916040983072,0.2128188387776216,129969.4090409895,3432.5061517373388,133401.91519272682,40,0,28.178571428571427,28,0,19,35.485357662862235,0.6402529761904762,45.07902298850574,1019.6839080459765,36.41728243021345,0
42,4,4,0,0,28,0.0,0.0,1.0,28,900,600,300,0.6666666666666666,12,6,6,375.8301181213447,0.45345568783068785,0.1290450714989646,0.2137326924752529,130189.26139929306,3285.8090979653734,133475.07049725842,41,1,29.178571428571427,28,0,19,35.27470786991415,0.6424851190476191,44.86350574712643,1020.5459770114933,36.44807060755333,0
43,4,4,1,1,28,0.034482758620689655,0.034482758620689655,0.9655172413793104,29,650,500,150,0.7692307692307693,8,5,3,364.74141452545314,0.4531506568144499,0.1358127677123655,0.20934222527911733,130546.30594135805,3073.1288580246983,133619.43479938275,42,0,29.137931034482758,29,0,19,35.19525233306154,0.6429597701149425,44.51388888888889,1021.9444444444446,35.23946360153257,0
44,4,4,0,0,28,0.0,0.0,1.0,28,900,600,300,0.6666666666666666,12,6,6,377.1411167047181,0.45284942680776014,0.13363585197692474,0.21528850734300647,130335.93285523183,3331.0078527546566,133666.94070798648,43,3,31.178571428571427,28,0,21,35.09216265653582,0.6439732142857143,44.7198275862069,1021.1206896551721,36.46859605911329,0
45,4,4,0,0,28,0.0,0.0,1.0,28,1300,900,400,0.6923076923076923,17,9,8,376.5849785775283,0.45158179012345684,0.13235825751641817,0.21619442716884255,130556.09486474437,2933.0928375611065,133489.18770230547,44,4,32.17857142857143,28,0,19,34.88272646328318,0.6462053571428572,44.50431034482759,1021.9827586206899,36.49938423645321,0
46,4,4,0,0,28,0.0,0.0,1.0,28,700,500,200,0.7142857142857143,9,5,4,376.5265843888845,0.4514164462081129,0.13173878124686245,0.21657127307412402,130629.52348807635,3537.097659862591,134166.62114793895,45,5,33.17857142857143,28,0,21,34.80967439681423,0.6469494047619048,44.43247126436781,1022.2701149425286,36.50964696223316,0
47,4,4,1,0,29,0.034482758620689655,0.0,1.0,29,650,500,150,0.7692307692307693,8,5,3,364.24942535685756,0.4513033661740558,0.13329155305705376,0.21196614152771193,131079.11120756174,3099.098186728398,134178.20939429014,46,0,33.0,29,0,20,34.66801731543017,0.6483477011494253,43.99305555555556,1024.0277777777778,35.31130268199234,0
48,4,4,1,0,30,0.03333333333333333,0.0,1.0,30,1150,800,350,0.6956521739130435,15,8,7,357.53633394174864,0.44844348659003835,0.14974473098573093,0.21188673816765072,131776.255293242,2272.959843623539,134049.21513686553,47,0,32.86666666666667,30,0,20,34.13568529912291,0.6524305555555556,43.31317204301075,1026.747311827957,34.22491039426523,0
49,4,4,0,0,30,0.0,0.0,1.0,30,1150,700,450,0.6086956521739131,16,7,9,358.1351431205657,0.4473180076628353,0.1505930577359147,0.21320755716616857,131948.81633714878,2301.101644698801,134249.91798184757,48,1,33.86666666666667,30,0,21,33.946286848072546,0.6541666666666667,43.14516129032258,1027.4193548387093,34.24731182795698,0
50,4,4,0,0,30,0.0,0.0,1.0,30,1650,1100,550,0.6666666666666666,22,11,11,357.7888072700237,0.4465277777777778,0.1492397507951031,0.2143650872688292,132190.5914881778,1809.2628121748112,133999.8543003526,49,2,34.86666666666667,30,0,20,33.711551866858365,0.6565972222222223,42.909946236559136,1028.360215053763,34.27867383512544,0
51,4,4,2,0,32,0.0625,0.0,1.0,32,1250,1100,150,0.88,14,11,3,380.36726641961883,0.4498907930107527,0.2649698929527209,0.2180235164057524,130495.30241224504,2277.2282918294322,132772.53070407448,50,0,33.625,31,1,15,34.847845248715004,0.6341145833333333,44.563802083333336,1021.744791666667,32.95950940860216,8
52,4,4,0,0,32,0.0,0.0,1.0,32,1150,600,550,0.5217391304347826,17,6,11,382.43677156275453,0.4490717405913978,0.2694058838512481,0.22015348462688783,130661.6550021702,2443.9643012152883,133105.6193033855,51,1,34.625,31,1,16,34.62599762268638,0.6357421875,44.40104166666667,1022.3958333333338,32.98051075268819,0
53,4,4,0,1,31,0.0,0.03125,0.96875,32,600,400,200,0.6666666666666666,8,4,4,382.81789657528043,0.4490927419354838,0.2701395963326112,0.2205626516365136,130694.93823581286,3006.4722696940307,133701.4105055069,52,2,35.625,31,1,17,34.58245787172631,0.6360677083333333,44.36848958333334,1022.5260416666679,32.98471102150542,0
54,4,4,0,0,31,0.0,0.0,1.0,31,900,600,300,0.6666666666666666,12,6,6,391.5960217487951,0.448163082437276,0.2549082921371819,0.2206187912838924,129822.94401919017,3067.6296819262852,132890.57370111646,53,3,36.193548387096776,28,3,17,35.245723483246394,0.6286962365591398,45.22270114942529,1019.1091954022993,36.39675697865355,8
55,4,4,2,0,33,0.06060606060606061,0.0,1.0,33,800,500,300,0.625,11,5,6,366.8099059383664,0.4495344065656566,0.25313771677049335,0.2104796765924076,130537.14889365825,2176.4638614290666,132713.61275508732,54,0,34.93939393939394,30,3,17,35.15169450655442,0.6306818181818181,44.52284946236559,1021.9086021505378,34.063620071684596,0
56,4,4,0,0,33,0.0,0.0,1.0,33,1100,700,400,0.6363636363636364,15,7,8,367.1501280784414,0.4494160353535353,0.25422823713197196,0.21086175029520166,130571.48947855248,1887.8678170886865,132459.35729564118,55,1,35.93939393939394,30,3,17,35.10816675433982,0.6309974747474747,44.48924731182796,1022.0430107526886,34.06810035842295,0
57,4,4,0,0,33,0.0,0.0,1.0,33,800,500,300,0.625,11,5,6,365.13895744595675,0.44858743686868685,0.24875098606363366,0.21007919140196277,130640.1841975952,2140.3641316915387,132780.54832928674,56,2,36.93939393939394,30,3,18,35.08989613463056,0.6319444444444444,44.422043010752695,1022.3118279569901,34.07706093189967,0
58,4,4,0,0,33,0.0,0.0,1.0,33,1850,1500,350,0.8108108108108109,22,15,7,367.62783597900966,0.4478772095959596,0.25558077489746367,0.21226463063734924,130777.62783269743,1165.4992629205713,131943.127095618,57,3,37.93939393939394,30,3,16,34.886936049058264,0.6332070707070707,44.28763440860215,1022.8494623655914,34.09498207885305,0
59,4,4,0,0,33,0.0,0.0,1.0,33,1350,800,550,0.5925925925925926,19,8,11,368.4169280023182,0.446456755050505,0.2581207188715722,0.2142442868337144,131052.73189097,1706.4089779165165,132759.14086888652,58,4,38.93939393939394,30,3,14,34.58803710510195,0.6357323232323233,44.01881720430107,1023.9247311827952,34.13082437275984,0
60,4,4,1,1,33,0.029411764705882353,0.029411764705882353,0.9705882352941176,34,800,600,200,0.75,10,6,4,359.86691638115553,0.44708110516934046,0.26437725928360223,0.21151580846402832,131461.6224500867,1861.7377387152728,133323.36018880198,59,0,38.76470588235294,31,3,18,34.39351616725919,0.6372549019607843,43.619791666666664,1025.5208333333326,33.08131720430105,0
61,4,4,0,1,32,0.0,0.030303030303030304,0.9696969696969697,33,1350,1100,250,0.8148148148148148,16,11,5,367.7784286006295,0.4456281565656566,0.25662655387426025,0.216190247320709,131465.9299485489,1720.0666261995493,133185.99657474845,60,1,39.18181818181818,30,3,18,34.18632590650939,0.639520202020202,43.61559139784946,1025.5376344086017,34.184587813620055,0
62,4,4,0,0,32,0.0,0.0,1.0,32,1100,800,300,0.7272727272727273,14,8,6,368.8090847255351,0.44457745295698925,0.2360396736993844,0.2169916827710529,131500.3924767314,2199.7078780783822,133700.10035480978,61,2,39.8125,30,2,22,34.125060062027686,0.6435546875,43.581989247311824,1025.6720430107523,34.18906810035841,0
63,4,4,0,0,32,0.0,0.0,1.0,32,700,500,200,0.7142857142857143,9,5,4,368.85647347996604,0.44440944220430106,0.23599420280361616,0.2174116959129404,131569.33108235046,2606.0398962307636,134175.37097858122,62,3,40.8125,30,2,16,34.054161753788364,0.6442057291666667,43.51478494623655,1025.940860215053,34.1980286738351,0
64,4,4,0,0,32,0.0,0.0,1.0,32,900,700,200,0.7777777777777778,11,7,4,367.85616970809866,0.4435063844086022,0.2340230487166053,0.2174109684126194,131672.77286391502,2387.3283761128614,134060.10124002787,63,4,41.8125,30,2,16,33.975303387462894,0.6451822916666667,43.41397849462366,1026.3440860215064,34.21146953405022,0
65,4,4,0,0,32,0.0,0.0,1.0,32,850,400,450,0.47058823529411764,13,4,9,368.7825258158158,0.44291834677419356,0.23626112856768833,0.21835356063420158,131741.7566337149,2466.8115533587784,134208.56818707366,64,5,42.8125,30,2,18,33.88185170638039,0.6458333333333333,43.34677419354839,1026.6129032258066,34.22043010752689,0
66,4,4,0,2,30,0.0,0.0625,0.9375,32,1150,900,250,0.782608695652174,14,9,5,368.52601989268385,0.4420362903225807,0.2359166448573673,0.21899501119905854,131879.7783703319,2170.225965429541,134050.00433576142,65,6,43.8125,30,2,18,33.74907310477188,0.6471354166666667,43.212365591397855,1027.1505376344091,34.23835125448031,0
67,4,4,0,0,30,0.0,0.0,1.0,30,900,500,400,0.5555555555555556,13,5,8,382.16552116714445,0.44056513409961684,0.20946969696969653,0.22635957792207795,131755.55555555562,3170.4861111111163,134926.04166666674,66,7,43.666666666666664,29,1,20,33.524418290043286,0.6513888888888889,43.333333333333336,1026.6666666666672,35.40229885057473,0
68,4,4,0,2,28,0.0,0.06666666666666667,0.9333333333333333,30,1000,700,300,0.7,13,7,6,382.19073737421974,0.43994252873563217,0.20942205391759017,0.22679922248354606,131826.86149691377,3076.6010802469364,134903.4625771607,67,8,44.666666666666664,29,1,20,33.45167252727436,0.6520833333333333,43.2638888888889,1026.944444444446,35.411877394636065,0
69,4,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,950,500,450,0.5263157894736842,14,5,9,407.98080494308556,0.43871252204585537,0.20513697210825144,0.24039484352800283,131557.01929209186,4184.547725340137,135741.567017432,68,9,47.25,27,1,21,33.063170873223086,0.6555059523809523,43.526785714285715,1025.8928571428573,37.996031746031754,0
70,4,4,0,0,27,0.0,0.0,1.0,27,800,600,200,0.75,10,6,4,409.69310027400803,0.43821225071225073,0.18015811635301238,0.2418872961891744,131633.36167800438,4585.856009070273,136219.21768707465,69,10,47.48148148148148,27,0,20,32.94180201082754,0.6604938271604939,43.45238095238094,1026.190476190475,38.0070546737213,0
71,4,4,1,1,27,0.03571428571428571,0.03571428571428571,0.9642857142857143,28,600,400,200,0.6666666666666666,8,4,4,397.07862004972935,0.43989748677248675,0.18461284975335057,0.2368893552306686,132028.58958003038,4285.146031510115,136313.7356115405,70,0,46.75,28,0,22,32.86528962207001,0.6610863095238095,43.06752873563219,1027.7298850574714,36.70463875205255,0
72,4,4,0,0,27,0.0,0.0,1.0,27,1100,800,300,0.7272727272727273,14,8,6,402.35453891622245,0.4383309591642925,0.16801410118349258,0.24165742202674595,132283.16603334039,4144.946455144555,136428.11248848494,71,1,46.925925925925924,27,0,21,32.472184049375585,0.6670524691358024,42.819940476190474,1028.7202380952378,38.100749559082885,0
73,4,4,0,0,27,0.0,0.0,1.0,27,1200,1000,200,0.8333333333333334,14,10,4,405.53609410898633,0.43660968660968663,0.1759874937093786,0.24480791440191674,132474.58944515296,4144.645514455764,136619.23495960873,72,2,47.925925925925924,27,0,19,32.19680543509685,0.6689814814814814,42.63392857142856,1029.4642857142849,38.128306878306844,0
74,4,4,0,0,27,0.0,0.0,1.0,27,1050,800,250,0.7619047619047619,13,8,5,404.82104793114047,0.4356600189933523,0.1740377003230844,0.24587552069080845,132704.48022959183,4294.313350340135,136998.79357993198,73,3,48.925925925925924,27,0,19,31.98295782784517,0.6712962962962963,42.410714285714285,1030.357142857143,38.161375661375665,0
75,4,4,0,0,27,0.0,0.0,1.0,27,1050,800,250,0.7619047619047619,13,8,5,408.02393740432774,0.4344729344729345,0.18202035753998835,0.24883713365644206,132857.85147392287,4391.836734693872,137249.68820861675,74,4,49.925925925925924,27,0,19,31.74557351809083,0.6728395061728395,42.26190476190476,1030.9523809523807,38.18342151675484,0
76,4,4,0,0,27,0.0,0.0,1.0,27,1050,800,250,0.7619047619047619,13,8,5,406.93806754412816,0.43340455840455844,0.17897493453049007,0.24868437461030055,132934.5703125,4369.227430555556,137303.79774305556,75,5,50.925925925925924,27,0,19,31.696127946127948,0.6736111111111112,42.1875,1031.25,38.19444444444444,0
77,4,4,0,0,27,0.0,0.0,1.0,27,650,500,150,0.7692307692307693,8,5,3,405.71030682103697,0.43275166191832853,0.176504212275163,0.2486993419266356,133049.69009088006,4745.926117842963,137795.61620872302,76,6,51.925925925925924,27,0,21,31.611645992595793,0.6747685185185186,42.075892857142854,1031.6964285714282,38.21097883597882,0
78,4,4,0,0,27,0.0,0.0,1.0,27,1400,1300,100,0.9285714285714286,15,13,2,403.9076206545081,0.4312084520417854,0.17191762903165508,0.24861642985628424,133203.2606336806,3960.362413194449,137163.62304687503,77,7,52.925925925925924,27,0,18,31.50332156071308,0.6763117283950617,41.927083333333336,1032.291666666667,38.23302469135803,0
79,4,4,0,1,26,0.0,0.037037037037037035,0.962962962962963,27,850,600,250,0.7058823529411765,11,6,5,405.70764688368206,0.4309710351377018,0.1757791230261685,0.24998220728943013,133241.66710955199,4561.432645975035,137803.09975552702,78,8,53.925925925925924,27,0,20,31.4181560488133,0.6766975308641976,41.88988095238094,1032.440476190475,38.23853615520278,0
80,4,4,0,0,26,0.0,0.0,1.0,26,450,300,150,0.6666666666666666,6,3,3,417.34735833973394,0.43009615384615385,0.1660606409297507,0.25572567282320074,133034.05361701717,5454.282169257724,138488.3357862749,79,9,55.34615384615385,26,0,20,31.327287459486417,0.6782852564102564,42.091049382716044,1031.6358024691353,39.678300094966744,0
81,4,4,0,0,26,0.0,0.0,1.0,26,950,800,150,0.8421052631578947,11,8,3,416.9013982454453,0.42939102564102566,0.1641474272699035,0.25599813131931076,133113.6670524691,4949.054783950612,138062.72183641972,80,10,56.34615384615385,26,0,21,31.25841184387617,0.6790865384615384,42.013888888888886,1031.9444444444443,39.69017094017094,0
82,4,4,0,0,26,0.0,0.0,1.0,26,750,500,250,0.6666666666666666,10,5,5,416.5681372116671,0.4272115384615385,0.1643105885598044,0.257441416653526,133352.65024862823,5160.093021261997,138512.74326989023,81,11,57.34615384615385,26,0,21,31.025885253249655,0.6814903846153846,41.782407407407405,1032.87037037037,39.72578347578346,0
83,4,4,0,0,26,0.0,0.0,1.0,26,350,100,250,0.2857142857142857,6,1,5,416.8993502781217,0.42650641025641023,0.16488194404549894,0.2581999213794656,133432.35894394908,5575.572749961895,139007.93169391097,82,12,58.34615384615385,26,0,20,30.936955439382626,0.6822916666666667,41.70524691358025,1033.179012345679,39.73765432098765,0
84,4,4,0,0,26,0.0,0.0,1.0,26,650,400,250,0.6153846153846154,9,4,5,419.45574394753834,0.42605769230769236,0.17041499638184687,0.2603424575733702,133512.09145423718,5350.48272938577,138862.57418362296,83,13,59.34615384615385,26,0,21,30.790528097157935,0.6830929487179487,41.62808641975309,1033.487654320988,39.749525166191845,0
85,4,4,0,0,26,0.0,0.0,1.0,26,1000,700,300,0.7,13,7,6,419.12287437013555,0.425,0.16889332690586056,0.26154203948125215,133711.52692043895,5008.311899862825,138719.83882030178,84,14,60.34615384615385,26,0,19,30.598142345568483,0.6850961538461539,41.43518518518518,1034.2592592592591,39.77920227920227,0
86,4,4,0,0,26,0.0,0.0,1.0,26,550,300,250,0.5454545454545454,8,3,5,420.3954776811855,0.42419871794871794,0.172070211667527,0.2631887654390615,133831.2596450617,5502.411265432096,139333.67091049382,85,15,61.34615384615385,26,0,20,30.444630872483227,0.6862980769230769,41.31944444444444,1034.7222222222222,39.797008547008545,0
87,4,4,1,0,27,0.037037037037037035,0.0,1.0,27,1150,900,250,0.782608695652174,14,9,5,407.99838661990555,0.42568850902184235,0.18010834144033527,0.259118027309105,134357.86309966692,4413.55827487245,138771.42137453938,86,0,60.03703703703704,27,0,20,30.236143007511608,0.6878858024691358,40.811011904761905,1036.7559523809523,38.398368606701936,0
88,4,4,0,0,27,0.0,0.0,1.0,27,600,500,100,0.8333333333333334,7,5,2,409.22037514350546,0.4249762583095917,0.18392563894070557,0.2604435428653049,134435.01375159435,5002.709351969947,139437.7231035643,87,1,61.03703703703704,27,0,20,30.12702085425933,0.6886574074074074,40.73660714285714,1037.053571428571,38.409391534391524,0
89,4,4,0,0,27,0.0,0.0,1.0,27,550,300,250,0.5454545454545454,8,3,5,409.9742903075078,0.4243827160493827,0.18568468037621533,0.26119934217946333,134473.59738166106,5076.143530328808,139549.74091198988,88,2,62.03703703703704,27,0,20,30.068747010999516,0.6890432098765432,40.699404761904766,1037.2023809523814,38.41490299823635,0
90,4,4,0,0,27,0.0,0.0,1.0,27,800,500,300,0.625,11,5,6,412.16176903604077,0.42378917378917375,0.19155366466423396,0.2634284157184521,134589.38148827243,4894.519513534585,139483.901001807,89,3,63.03703703703704,27,0,21,29.895818394760745,0.6902006172839505,40.58779761904762,1037.6488095238096,38.43143738977073,0
91,4,4,0,0,27,0.0,0.0,1.0,27,700,500,200,0.7142857142857143,9,5,4,410.60947503896034,0.4234330484330484,0.18795738669555728,0.26271472283685415,134627.9872626134,4955.905435090709,139583.8926977041,90,4,64.03703703703704,27,0,21,29.89735684924959,0.6905864197530864,40.55059523809524,1037.7976190476193,38.436948853615526,0
92,4,4,0,1,26,0.0,0.037037037037037035,0.962962962962963,27,500,200,300,0.4,8,2,6,434.04326822096203,0.4234330484330484,0.23085346215781022,0.25729368992479706,131786.112882653,5540.175028344661,137326.28791099766,91,5,65.03703703703704,27,0,19,32.16183574879227,0.662037037037037,43.30357142857142,1026.7857142857138,38.02910052910051,8
93,4,4,0,0,26,0.0,0.0,1.0,26,650,600,50,0.9230769230769231,7,6,1,444.5226814626783,0.42038461538461536,0.21880418949850888,0.26362334424711775,131803.09070644717,5867.892661179701,137670.98336762688,92,22,68.34615384615384,26,0,19,31.87556357078449,0.6658653846153846,43.28703703703704,1026.8518518518517,39.49430199430199,0
94,4,4,0,0,26,0.0,0.0,1.0,26,800,400,400,0.5,12,4,8,445.2231494360876,0.41875,0.2197315374218809,0.2654199599010663,132001.2461181605,5754.002105243126,137755.2482234036,93,23,69.34615384615384,26,0,19,31.656092005806688,0.6678685897435898,43.09413580246915,1027.6234567901247,39.523979107312485,0
95,4,4,0,0,26,0.0,0.0,1.0,26,500,300,200,0.6,7,3,4,442.36669101533977,0.4191666666666667,0.2158004158004161,0.26399302528334784,132040.8950617283,5982.098765432087,138022.9938271604,94,24,70.34615384615384,26,0,19,31.68918918918919,0.6682692307692308,43.05555555555555,1027.7777777777771,39.52991452991451,0
96,4,4,0,0,26,0.0,0.0,1.0,26,700,500,200,0.7142857142857143,9,5,4,443.19120051703567,0.4187179487179487,0.21729441378195502,0.2650394773648558,132120.21081009004,5810.902968297539,137931.11377838757,95,25,71.34615384615384,26,0,19,31.587423696587614,0.6690705128205128,42.978395061728406,1028.0864197530873,39.54178537511874,0
97,4,4,0,0,26,0.0,0.0,1.0,26,750,700,50,0.9333333333333333,8,7,1,442.6509499357967,0.4181410256410256,0.21567088373811072,0.26527211604066103,132199.55037341875,5753.651310775811,137953.20168419456,96,26,72.34615384615384,26,0,18,31.520733293317342,0.6698717948717949,42.90123456790124,1028.3950617283956,39.55365622032291,0
98,4,4,1,0,27,0.037037037037037035,0.0,1.0,27,750,500,250,0.6666666666666666,10,5,5,428.669783189427,0.4211182336182336,0.2199321540552397,0.2598294430155179,132627.82782383793,5220.708439625856,137848.5362634638,97,0,70.62962962962963,27,0,20,31.446234229028214,0.6705246913580247,42.48511904761905,1030.0595238095243,38.150352733686084,0
99,4,4,0,0,27,0.0,0.0,1.0,27,1100,500,600,0.45454545454545453,17,5,12,429.29972616114236,0.41981244064577394,0.22276759219158526,0.2615443450411814,132819.50035873722,4903.8750265731205,137723.37538531033,98,1,71.62962962962963,27,0,20,31.236014869351806,0.6724537037037037,42.29910714285714,1030.803571428571,38.17791005291004,0
100,4,4,1,0,28,0.03571428571428571,0.0,1.0,28,700,500,200,0.7142857142857143,9,5,4,412.99882409101656,0.4191192680776014,0.21711245355006636,0.25529222238953714,133360.89487135017,4715.578552318656,138076.47342366882,99,0,70.03571428571429,28,0,22,31.109739416701434,0.6744791666666667,41.774425287356316,1032.9022988505742,36.889367816091934,0
101,4,4,0,0,28,0.0,0.0,1.0,28,750,500,250,0.6666666666666666,10,5,5,412.89613723278933,0.4188161375661376,0.21607391217961447,0.2554839265665882,133397.99882745402,4665.903686087981,138063.902513542,100,1,71.03571428571429,28,0,21,31.074988409828464,0.6748511904761905,41.73850574712643,1033.0459770114937,36.89449917898192,0
102,4,4,0,0,28,0.0,0.0,1.0,28,700,400,300,0.5714285714285714,10,4,6,412.4151450173402,0.41889880952380953,0.21569988686619324,0.2559627508619685,133510.667450574,4712.364255598071,138223.03170617207,101,2,72.03571428571429,27,1,21,30.97387209023278,0.6759672619047619,41.629464285714285,1033.482142857143,38.277116402116405,0
103,4,4,0,0,28,0.0,0.0,1.0,28,900,700,200,0.7777777777777778,11,7,4,412.6331439817532,0.4175485008818342,0.21842376850712464,0.2573772418007506,133695.01626701027,4533.398979389628,138228.4152463999,102,3,73.03571428571429,28,0,22,30.782566916736137,0.6778273809523809,41.45114942528736,1034.1954022988514,36.935550082101834,0
104,4,4,0,0,28,0.0,0.0,1.0,28,450,400,50,0.8888888888888888,5,4,1,414.15509259259244,0.41683201058201064,0.2218154761904758,0.2588469328703703,133769.32223543405,5030.249207292908,138799.57144272697,103,4,74.03571428571429,28,0,18,30.66840277777776,0.6785714285714286,41.37931034482759,1034.48275862069,36.94581280788179,0
105,4,4,0,0,28,0.0,0.0,1.0,28,700,600,100,0.8571428571428571,8,6,2,411.59384554927306,0.4153163580246914,0.21806781005254283,0.25854696226525814,133955.17747142946,4727.02532534019,138682.20279676965,104,5,75.03571428571429,28,0,18,30.547652093453607,0.6804315476190477,41.199712643678154,1035.2011494252868,36.97146962233167,0
106,4,4,0,0,28,0.0,0.0,1.0,28,500,300,200,0.6,7,3,4,413.5827247855764,0.4133873456790123,0.22363155496562825,0.26137993237763285,134178.374062789,4998.771510437313,139177.1455732263,105,6,76.03571428571429,28,0,19,30.271749179494282,0.6826636904761905,40.98419540229885,1036.0632183908044,37.00225779967159,0
107,4,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,1100,700,400,0.6363636363636364,15,7,8,415.240783599884,0.4115961199294533,0.22878721887868214,0.2637656245120391,134364.5131457261,4458.72514532965,138823.23829105575,106,7,77.03571428571429,28,0,18,30.041747505543242,0.6845238095238095,40.80459770114943,1036.781609195403,37.027914614121535,0
108,4,4,0,0,27,0.0,0.0,1.0,27,600,300,300,0.5,9,3,6,429.836748011683,0.40740740740740744,0.22605143914736137,0.27212573755939645,134242.1786422903,5540.444302721096,139782.6229450114,107,8,80.55555555555556,27,0,18,29.786521156423518,0.6867283950617284,40.92261904761905,1036.309523809524,38.38183421516756,0
109,4,4,0,0,27,0.0,0.0,1.0,27,550,400,150,0.7272727272727273,7,4,3,431.11906739671275,0.4063983855650522,0.22836847757892853,0.27351324439758673,134319.2960778061,5631.521931689342,139950.81800949544,108,9,81.55555555555556,27,0,18,29.675686668580727,0.6875,40.848214285714285,1036.6071428571427,38.39285714285714,0
110,4,4,1,0,28,0.03571428571428571,0.0,1.0,28,800,500,300,0.625,11,5,6,417.7366818369677,0.40839947089947093,0.23197476665084626,0.2675292366658027,134662.60404280614,4850.70187607345,139513.30591887957,109,0,79.60714285714286,28,0,19,29.677694721299375,0.6875,40.51724137931034,1037.9310344827584,37.068965517241374,0
